"Population"	"Species"	"Date"	"Month"	"Quadrat"	"Cauloid_size"	"Leaf_size"	"Fertility"	"Stage"	"Subpopulation"	"Year"	"uniq_id"
"184"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"14"	3	3	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"185"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"14"	7	8	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"186"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"15"	5	9	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"187"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"15"	6	6	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"188"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"15"	7	9	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"189"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"15"	6	10	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"190"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"16"	5.5	9.5	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"191"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"16"	5	8	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"192"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"16"	4	8	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"193"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"16"	4	6	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"194"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"16"	4	4	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"195"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"16"	7	12	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"196"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"16"	4	6	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"197"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"16"	6	8	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"198"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"17"	4	5	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"199"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"17"	4	10	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"200"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"17"	3	3	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"201"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"17"	1	6	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"202"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"17"	4	9	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"203"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"17"	4	6	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"204"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"17"	4	9	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"205"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"18"	5	6	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"206"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"18"	5	10	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"207"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"18"	6	7.5	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"208"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"18"	3	4	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"209"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"18"	7	10	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"210"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"18"	4	6	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"211"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"18"	5	6.5	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"212"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"19"	6	9	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"213"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"19"	5	9	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"214"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"19"	7	11	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"215"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"19"	6	15	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"216"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"20"	6	8	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"217"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"20"	3	6	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"218"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"20"	5	8	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"219"	"Port de la Selva"	"Ericaria mediterranea"	2020-03-12	"March"	"20"	6	6	0	"Adult"	"CE"	2020	"CE_med_Mar_20"
"220"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"1"	3	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"221"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"1"	3	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"222"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"1"	2.5	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"223"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"1"	2	4	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"224"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"1"	1.5	3	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"225"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"2"	0	0	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"226"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"3"	0	0	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"227"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"4"	3	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"228"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"4"	8	8	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"229"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"4"	2	4	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"230"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"4"	2	2	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"231"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"5"	1.5	5	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"232"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"5"	1.5	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"233"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"5"	3	5	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"234"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"5"	5	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"235"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"5"	3	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"236"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"6"	2	3	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"237"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"6"	4	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"238"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"6"	3	5	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"239"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"6"	6	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"240"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"6"	2	4	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"241"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"7"	2	2	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"242"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"7"	2	2	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"243"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"7"	2	2	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"244"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"8"	2	3	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"245"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"8"	3	4	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"246"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"8"	3	4	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"247"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"8"	3	4	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"248"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"9"	3	4	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"249"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"9"	5	5	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"250"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"9"	1	1	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"251"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"10"	4	5	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"252"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"10"	3	5	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"253"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"10"	2	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"254"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"10"	3	4	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"255"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"11"	4	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"256"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"11"	1	2	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"257"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"11"	2	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"258"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"11"	3	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"259"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"11"	2	5	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"260"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"11"	3	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"261"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"11"	5	5	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"262"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"11"	4	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"263"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"12"	2	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"264"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"12"	5	8	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"265"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"12"	2	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"266"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"12"	4	8	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"267"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"12"	3	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"268"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"12"	3	8	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"269"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"13"	5	12	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"270"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"13"	3	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"271"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"13"	2	9	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"272"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"13"	3	11	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"273"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"13"	4	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"274"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"13"	3	8	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"275"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"13"	2	5	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"276"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"13"	1	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"277"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"14"	4	5	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"278"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"14"	2	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"279"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"14"	2	4	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"280"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"14"	2	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"281"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"15"	7	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"282"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"15"	5	11	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"283"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"15"	6	9	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"284"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"15"	4	12	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"285"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"15"	3	12	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"286"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"16"	4	9	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"287"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"16"	5	11	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"288"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"16"	3	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"289"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"16"	8	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"290"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"16"	7	13	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"291"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"16"	5	14	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"292"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"16"	6	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"293"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"16"	6	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"294"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"17"	7	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"295"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"17"	3	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"296"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"17"	2	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"297"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"17"	4	9	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"298"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"17"	2	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"299"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"17"	4	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"300"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"17"	3	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"301"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"17"	5	11	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"302"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"18"	5	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"303"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"18"	4	12	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"304"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"18"	7	16	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"305"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"18"	3	9	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"306"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"18"	1	4	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"307"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"18"	2	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"308"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"18"	5	8	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"309"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"19"	4	14	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"310"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"19"	5	14	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"311"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"19"	7	19	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"312"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"19"	4	13	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"313"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"19"	5	12	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"314"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"19"	6	21	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"315"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"20"	4	9	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"316"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"20"	3	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"317"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"20"	3	6	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"318"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"20"	8	14	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"319"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"20"	6	14	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"320"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"20"	3	12	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"321"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"20"	4	13	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"322"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"21"	8	15	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"323"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"21"	7	18	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"324"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"21"	10	28	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"325"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"22"	4	15	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"326"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"22"	4	8	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"327"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"22"	3	14	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"328"	"Port de la Selva"	"Ericaria mediterranea"	2020-05-01	"April"	"22"	8	21	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"329"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"1"	3	27	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"330"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"1"	4	37	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"331"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"1"	5	39	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"332"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"2"	4	24	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"333"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"2"	10	33	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"334"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"2"	3	31	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"335"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"2"	3	35	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"336"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"2"	6	28	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"337"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"3"	2	13	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"338"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"3"	5	29	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"339"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"3"	3	22	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"340"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"3"	2	21	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"341"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"3"	6	27	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"342"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"3"	2	33	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"343"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"4"	1	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"344"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"4"	3	36	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"345"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"4"	1	7	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"346"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"4"	6	35	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"347"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"4"	3	39	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"348"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"4"	7	33	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"349"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"4"	6	21	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"350"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"5"	4	22	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"351"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"5"	1	16	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"352"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"5"	2	13	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"353"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"5"	3	30	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"354"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"5"	2	29	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"355"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"5"	4	27	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"356"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"5"	12	35	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"357"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"5"	1	10	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"358"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"5"	1	9	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"359"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"6"	3	36	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"360"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"6"	2	21	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"361"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"6"	2	14	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"362"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"6"	3	28	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"363"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"6"	3	24	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"364"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"6"	4	19	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"365"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"6"	1	15	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"366"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"7"	7	20	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"367"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"7"	6	25	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
"368"	"Cala Estreta"	"Ericaria mediterranea"	2020-05-08	"April"	"7"	4	19	0	"Adult"	"CE"	2020	"CE_med_Apr_20"
